customer_id,age,gender,marital_status,education_level,employment_status,income,city,credit_score,account_age_months,card_type,credit_limit,annual_fee,interest_rate,num_products,has_loan,has_savings_account,monthly_spending,avg_transaction_amount,monthly_transactions,online_transactions,international_transactions,cash_withdrawals,utilization_ratio,payment_delay_count,late_payment_amount,app_logins_monthly,website_visits_monthly,customer_service_calls,complaints_count,support_satisfaction,reward_points,offers_received,offers_redeemed,financial_stress_score,engagement_score,customer_value_score,churn_risk_score,churn_probability,churned
CUST-0040360,55,Female,Married,High School,Employed,21446.36,Other,685,70,Gold,11000,150,17.12,1,1,1,4827.89,32.19,150,79,2,2,0.422,1,15,5,8,0,0,2.9,6249,4,0,47.72,35.62,68.22,72.32,0.7232,1
CUST-0040361,36,Female,Single,Doctorate,Employed,177998.04,Other,554,11,Gold,68500,150,22.95,2,0,0,35166.35,234.44,150,49,7,0,0.516,0,0,12,5,1,1,4.4,31469,3,1,32.73,66.48,100,7.69,0.0769,0
CUST-0040362,31,Male,Single,High School,Employed,38225.66,Other,674,10,Standard,4800,0,16.56,2,0,0,2330.06,38.83,60,29,4,1,0.454,0,0,14,3,3,0,4.4,2195,2,0,29.76,54.01,20.1,7.76,0.0776,0
CUST-0040363,39,Female,Married,Doctorate,Unemployed,262697.79,Other,720,189,Gold,75000,150,15.11,3,0,1,27087.65,180.58,150,43,7,1,0.383,0,0,11,0,4,2,3.9,34811,2,1,16.82,61.46,100,5.61,0.0561,0
CUST-0040364,56,Male,Married,Bachelor,Unemployed,80127.53,Chicago,594,103,Gold,30400,150,18.23,3,1,1,12430.35,101.06,123,82,4,0,0.557,1,52.94,11,8,0,0,3.6,15824,5,1,48.99,73.38,93.59,10.22,0.1022,0
CUST-0040365,52,Male,Married,Bachelor,Employed,72778.48,Other,847,4,Silver,17900,50,13.7,3,0,1,2840.09,113.6,25,16,1,0,0.167,1,21.72,14,3,3,3,1.3,2909,5,2,21.4,84.9,36.49,22.05,0.2205,0
CUST-0040366,45,Female,Married,High School,Employed,56212.94,Other,645,55,Gold,20600,150,21.65,1,1,1,13275.78,102.91,129,46,30,1,0.627,1,74.26,15,9,1,0,3.6,17173,1,0,56.8,59.67,76.43,56.92,0.5692,0
CUST-0040367,61,Male,Married,Bachelor,Unemployed,105947.94,Other,613,70,Standard,12500,0,18.76,2,0,1,5650.5,37.67,150,80,28,1,0.467,2,48.49,13,8,0,0,2.5,4838,2,1,63.02,65.76,53.75,34.2,0.342,0
CUST-0040368,58,Male,Married,High School,Self-Employed,119472.46,New York,665,13,Standard,14800,0,18.47,4,1,1,4988.57,35.63,140,33,0,0,0.36,2,56.24,12,6,0,0,2.6,5558,3,0,43.79,68.8,21.18,17.28,0.1728,0
CUST-0040369,54,Male,Married,Master,Employed,345378.89,Philadelphia,617,24,Silver,75000,50,18.42,3,0,1,44107.44,294.05,150,110,30,1,0.58,0,0,11,8,0,0,4.5,65709,4,3,35.99,89.54,100,2.78,0.0278,0
CUST-0040370,28,Female,Married,Bachelor,Employed,189912.07,Los Angeles,673,75,Gold,69500,150,15.54,1,0,1,11895.4,79.3,150,34,0,2,0.213,0,0,6,10,7,3,3.1,13079,3,3,10.68,65.25,87.03,18.98,0.1898,0
CUST-0040371,54,Female,Widowed,Master,Employed,140280.36,Phoenix,763,70,Standard,14200,0,14.25,1,1,1,6234.05,41.56,150,73,0,2,0.559,1,61.94,19,8,2,1,2.8,7432,3,1,30.52,73.53,44.72,16.18,0.1618,0
CUST-0040372,41,Female,Single,High School,Employed,23533.6,New York,738,9,Standard,5900,0,13.36,3,1,1,2164.72,56.97,38,13,4,2,0.432,1,15,15,7,1,0,2.8,3049,4,1,31.5,89.15,20.49,4.1,0.041,0
CUST-0040373,38,Female,Married,Master,Employed,63979.95,Dallas,653,6,Standard,6800,0,20.69,3,0,1,2793.43,90.11,31,24,3,1,0.402,0,0,13,4,0,0,4.4,2815,2,1,16.57,84.97,19.39,0.98,0.0098,0
CUST-0040374,35,Male,Single,Associate,Employed,182589.46,Other,507,134,Silver,44000,50,23.25,1,0,1,16309.15,108.73,150,118,6,2,0.395,0,0,11,6,0,0,3.7,16416,5,1,32.32,58.33,93.14,17.53,0.1753,0
CUST-0040375,41,Male,Married,Bachelor,Employed,52673.9,New York,624,34,Gold,20200,150,17.93,1,0,1,7081.68,82.35,86,38,15,1,0.349,1,15,21,5,2,0,4.5,6325,1,0,47.94,65.64,70.55,26.67,0.2667,0
CUST-0040376,35,Female,Married,Master,Employed,81615.3,New York,637,4,Gold,29000,150,21.53,1,0,1,9156.85,61.05,150,46,1,2,0.444,0,0,15,10,5,2,2.9,9601,5,4,19.78,97.08,61.29,6.69,0.0669,0
CUST-0040377,46,Female,Divorced,Bachelor,Retired,84179.59,Houston,727,131,Silver,21600,50,17.21,3,1,1,12121.97,98.55,123,78,0,0,0.768,0,0,13,4,1,1,2.6,11103,2,1,31.87,74.13,78.91,10.67,0.1067,0
CUST-0040378,41,Male,Single,High School,Employed,79051.19,Chicago,805,22,Silver,20200,50,14.11,2,0,1,4250.23,61.6,69,50,0,1,0.245,1,60.51,15,8,3,2,2.8,3538,1,1,24.68,77.46,43.91,31.73,0.3173,0
CUST-0040379,46,Female,Married,Bachelor,Employed,100361.56,Other,677,127,Silver,21900,50,14.72,1,0,1,4554.95,36.73,124,69,20,3,0.279,1,32.71,12,6,0,0,4.2,6643,3,0,37.52,46.37,68.87,25.8,0.258,0
CUST-0040380,51,Male,Divorced,Master,Employed,185149.24,Other,713,42,Silver,45500,50,13.11,1,0,1,10412.14,98.23,106,38,25,0,0.237,0,0,15,5,0,0,5,14409,2,0,21.54,57.66,62.1,4.19,0.0419,0
CUST-0040381,40,Female,Single,High School,Employed,60038.09,Philadelphia,694,184,Platinum,24200,450,15.1,2,1,0,5640.38,112.81,50,36,0,2,0.307,0,0,9,6,0,0,4.1,4837,2,2,19.15,66.65,100,8.33,0.0833,0
CUST-0040382,34,Male,Married,Associate,Employed,77111.8,Other,716,17,Silver,21700,50,13.23,2,1,1,3381.75,39.32,86,38,1,1,0.207,0,0,10,10,2,0,3.7,4613,2,1,14.47,62.79,41.63,5.43,0.0543,0
CUST-0040383,18,Female,Married,Bachelor,Employed,32080.76,Chicago,655,10,Silver,8200,50,16.81,1,0,1,1934.46,87.93,22,5,1,3,0.298,1,15,8,4,0,0,3.1,2435,2,1,31.14,52.15,42.46,31.49,0.3149,0
CUST-0040384,54,Male,Divorced,High School,Unemployed,45917.3,Other,617,55,Gold,16400,150,19.51,2,1,0,7648.91,66.51,115,76,5,1,0.464,0,0,14,6,1,0,4.6,8667,1,0,32.49,69.64,71.27,4.09,0.0409,0
CUST-0040385,45,Male,Widowed,Bachelor,Student,106005.08,Dallas,560,32,Standard,13000,0,19.53,2,1,0,7636.38,50.91,150,46,11,1,0.548,0,0,13,6,0,0,3.7,8945,2,1,34.89,59.49,37.61,12.9,0.129,0
CUST-0040386,41,Female,Married,Bachelor,Employed,68404.31,Philadelphia,702,5,Standard,13700,0,17.28,2,1,0,8495.03,65.35,130,76,33,3,0.619,2,119.89,10,8,2,1,2.5,9192,2,0,66.8,59.92,31.42,80.48,0.8048,1
CUST-0040387,59,Male,Divorced,High School,Unemployed,67399.91,New York,761,62,Standard,9900,0,14.12,1,0,1,2517.01,27.06,93,19,24,0,0.333,0,0,13,4,0,0,3.7,2528,3,1,17.46,56.03,29.44,7.63,0.0763,0
CUST-0040388,27,Female,Married,Bachelor,Employed,221921.51,Other,767,7,Silver,52500,50,13.73,2,1,0,18618.73,124.12,150,42,12,1,0.398,0,0,5,4,1,0,4.9,26200,4,1,20.31,43.95,71.04,4.68,0.0468,0
CUST-0040389,44,Female,Married,Bachelor,Unemployed,47182.09,Phoenix,675,15,Standard,4900,0,16.36,1,0,1,2739.91,34.25,80,29,0,1,0.621,0,0,7,3,1,1,4,2693,2,0,31.59,28.44,15.99,44.4,0.444,1
CUST-0040390,31,Female,Married,Doctorate,Unemployed,182294.47,Other,775,18,Silver,42100,50,13.68,1,0,1,1919.14,41.72,46,15,3,0,0.043,0,0,15,5,0,0,3.9,2311,3,1,0,60.44,39.38,1.57,0.0157,0
CUST-0040391,52,Female,Divorced,Bachelor,Employed,25080.36,Other,739,44,Standard,1000,0,15.14,2,1,0,458.19,152.73,3,0,0,0,0.424,2,500,14,7,1,0,2.9,645,1,0,56.75,65.26,25.37,65.35,0.6535,1
CUST-0040392,18,Male,Single,Bachelor,Employed,75451.7,Other,670,5,Platinum,35600,450,17.99,1,1,0,21956.5,146.38,150,102,29,2,0.592,0,0,8,2,9,3,2.1,32207,1,0,27.19,39.65,98.19,82.8,0.828,1
CUST-0040393,54,Female,Married,Master,Employed,99807.11,Other,815,58,Silver,24200,50,12.65,1,0,0,10250.51,68.34,150,117,55,1,0.519,2,40.07,20,9,0,0,3.4,11524,2,0,53.41,79.21,67.18,30.8,0.308,0
CUST-0040394,53,Male,Married,High School,Employed,82063.74,Chicago,674,15,Silver,19600,50,17.77,2,0,1,2910.75,83.16,35,26,6,0,0.181,0,0,9,4,1,0,3.1,3513,1,0,20.81,43.29,43.01,9.1,0.091,0
CUST-0040395,32,Male,Divorced,High School,Employed,109471.47,Philadelphia,677,24,Platinum,51100,450,18.94,1,0,1,24456.98,163.05,150,63,0,2,0.673,0,0,13,4,0,0,3.7,28241,2,0,30.42,53.1,100,33.83,0.3383,1
CUST-0040396,44,Female,Married,Bachelor,Employed,30067.18,San Antonio,609,70,Standard,3400,0,23.05,1,0,0,1090.96,83.92,13,4,0,1,0.302,1,40.65,12,7,1,0,3.6,1292,2,1,36.04,61.43,33.6,21.78,0.2178,1
CUST-0040397,32,Female,Married,High School,Unemployed,45881.93,Other,635,5,Standard,4900,0,18.62,1,1,1,2307.44,115.37,20,5,1,0,0.544,0,0,10,6,1,1,4,2731,4,0,22.33,42.77,21.28,26.41,0.2641,0
CUST-0040398,49,Male,Married,Associate,Employed,52876.56,Philadelphia,680,21,Silver,15300,50,12.43,1,1,1,5534.61,82.61,67,49,0,1,0.382,0,0,13,6,2,0,3.8,6636,4,1,24.72,57.37,48.48,13.73,0.1373,0
CUST-0040399,54,Female,Single,Bachelor,Employed,233388.93,Los Angeles,538,8,Standard,28600,0,21.28,3,0,0,11000.89,73.34,150,118,0,3,0.383,0,0,15,10,1,1,2.8,12875,3,0,28.57,86.18,41.41,3.26,0.0326,0
CUST-0040400,30,Female,Divorced,Bachelor,Student,59168.52,Chicago,672,34,Silver,14500,50,16.82,3,0,1,4841.49,32.49,149,74,19,1,0.403,0,0,8,6,0,0,3.1,6069,3,1,29.47,64.82,43.52,4.08,0.0408,0
CUST-0040401,27,Female,Single,Bachelor,Employed,109079.25,San Diego,648,179,Gold,39200,150,17.7,3,0,0,15359.04,111.3,138,63,0,1,0.403,1,15,11,3,4,1,2.8,20207,3,2,45.26,79.17,100,8.51,0.0851,0
CUST-0040402,58,Male,Widowed,Bachelor,Unemployed,41816.9,Los Angeles,703,62,Silver,12600,50,16.18,1,0,0,4172.59,69.54,60,31,4,2,0.347,0,0,16,6,0,0,3.6,4263,3,1,19.78,66.66,53.8,4.33,0.0433,0
CUST-0040403,69,Male,Married,Bachelor,Employed,120566.28,Houston,783,135,Silver,29000,50,11.07,1,1,1,6472.81,43.15,150,64,16,1,0.223,0,0,9,9,1,1,3.4,8470,1,0,12.14,50.61,76.93,19.95,0.1995,0
CUST-0040404,50,Male,Single,High School,Retired,33780.78,Other,676,2,Standard,6300,0,17.37,1,1,1,2738.94,94.45,29,8,4,2,0.481,0,0,12,5,2,2,2.7,2888,4,2,24.01,66.94,21.41,27.76,0.2776,1
CUST-0040405,51,Female,Divorced,Bachelor,Unemployed,63875.11,Other,628,42,Silver,15500,50,15.68,4,1,1,2574.83,107.28,24,4,0,0,0.191,0,0,16,7,0,0,3.7,2830,4,1,16.55,100,38.55,0.48,0.0048,0
CUST-0040406,39,Female,Married,Bachelor,Employed,15000,Houston,760,13,Standard,1000,0,15.31,1,0,1,178.98,178.98,1,0,0,3,0.214,1,18.89,17,8,11,4,1.1,167,2,1,25.48,63.92,11.38,85.84,0.8584,1
CUST-0040407,46,Male,Divorced,High School,Employed,29033.61,New York,739,55,Silver,9400,50,15.45,1,0,1,1517.78,75.89,20,12,0,3,0.209,2,139.57,12,7,2,1,1.6,1840,1,0,42.34,43.66,37.88,63.24,0.6324,0
CUST-0040408,48,Male,Single,Bachelor,Retired,155843.01,San Diego,586,28,Silver,38000,50,20.47,1,1,1,15921.02,106.14,150,32,8,4,0.562,0,0,14,7,0,0,3.7,15575,5,1,27.85,61.4,62.89,11.8,0.118,0
CUST-0040409,41,Male,Divorced,High School,Employed,28546.46,Other,850,41,Standard,6000,0,11.4,3,1,0,802.5,100.31,8,4,2,1,0.175,1,15,13,8,0,0,3.6,1006,4,1,30.75,72.15,21.04,6.47,0.0647,1
CUST-0040410,61,Other,Single,Doctorate,Employed,188474.87,Other,557,60,Standard,23300,0,19.41,1,0,0,9991.33,103,97,49,6,1,0.399,0,0,21,8,1,0,4.2,8794,2,1,21.47,85.01,44.65,2.58,0.0258,1
CUST-0040411,46,Female,Married,High School,Employed,90826.6,Los Angeles,695,13,Standard,11200,0,19.17,1,0,1,7068.28,74.4,95,32,1,1,0.658,0,0,8,2,2,0,2.9,7848,2,0,21.95,30.71,36.89,39.48,0.3948,1
CUST-0040412,47,Female,Married,High School,Unemployed,30220.8,Other,613,63,Standard,5600,0,17.79,1,0,1,1866.19,124.41,15,7,0,1,0.317,0,0,9,4,0,0,2.4,1786,1,1,19.09,52.91,30.97,16.43,0.1643,0
CUST-0040413,41,Male,Single,Bachelor,Employed,112925.69,Philadelphia,754,45,Standard,15400,0,14.84,1,1,1,5355.43,55.79,96,27,7,0,0.44,2,15,20,10,0,0,2.7,7880,4,2,53.38,96.6,35.93,11.64,0.1164,0
CUST-0040414,43,Female,Single,High School,Employed,78340.55,Other,720,52,Silver,22200,50,15.3,1,1,0,6622.62,60.76,109,63,26,2,0.415,2,47.16,10,8,1,1,3.3,6185,1,1,48.71,57.17,50.08,71.42,0.7142,0
CUST-0040415,59,Female,Married,Bachelor,Employed,275884.92,Other,638,41,Gold,75000,150,18.67,2,0,1,11348.92,75.66,150,89,0,0,0.203,2,15,13,6,3,1,3.5,16500,1,0,44.96,60.74,78.88,53.16,0.5316,1
CUST-0040416,45,Female,Single,Bachelor,Employed,24623.84,Other,771,28,Silver,4200,50,14.97,2,0,0,941.15,104.57,9,4,0,1,0.317,0,0,8,5,3,1,3.3,800,4,2,18.12,62.7,41.36,17.39,0.1739,0
CUST-0040417,46,Female,Married,Bachelor,Employed,33904.25,Other,788,32,Standard,1000,0,11.98,3,1,1,78.76,78.76,1,0,0,0,0.09,2,15,5,2,1,0,3.2,76,2,1,47.17,51.25,24.17,72.11,0.7211,1
CUST-0040418,46,Female,Single,Bachelor,Employed,101288.37,Other,760,13,Standard,8400,0,13.71,2,1,0,964.77,87.71,11,4,3,1,0.142,1,74.96,18,5,1,0,3.5,1125,0,0,21.58,79.63,22.58,1.13,0.0113,0
CUST-0040419,39,Female,Married,Associate,Retired,58011.07,Chicago,676,12,Silver,12300,50,16.45,2,0,1,7492.4,49.95,150,86,13,0,0.763,1,57.75,15,5,2,1,2.4,6218,1,1,49.1,81.55,46.64,21.86,0.2186,1
CUST-0040420,25,Male,Married,High School,Retired,51689.33,Los Angeles,616,47,Standard,3200,0,20.01,1,0,1,908.82,30.29,30,17,3,1,0.29,1,48.19,14,10,1,1,3,1084,1,0,35.23,49.46,31.66,54.08,0.5408,1
CUST-0040421,64,Female,Married,High School,Employed,33832.59,Other,628,5,Standard,7000,0,17.11,2,0,0,2823.04,48.67,58,32,5,2,0.402,1,41.63,13,9,1,1,3.2,3234,1,1,44.48,69.51,21.17,32.63,0.3263,0
CUST-0040422,57,Male,Married,Bachelor,Retired,77831.08,Other,657,51,Gold,33300,150,15.75,2,1,0,11797.6,78.65,150,62,12,1,0.43,0,0,13,7,0,0,3.9,13310,3,1,32.31,75.81,78.76,3.96,0.0396,0
CUST-0040423,60,Male,Widowed,High School,Employed,42561.38,Other,817,30,Platinum,19500,450,13.09,3,1,1,8786.99,75.1,117,36,0,0,0.622,1,17.63,11,7,2,0,4.2,11376,3,0,36.31,61.43,89.22,16.23,0.1623,0
CUST-0040424,30,Male,Married,Bachelor,Self-Employed,40788.56,San Diego,793,6,Standard,3500,0,12.78,1,0,0,1123.29,70.21,16,4,2,0,0.345,0,0,6,3,1,1,3.5,1459,1,0,14.94,34.83,11.25,24.68,0.2468,1
CUST-0040425,62,Male,Divorced,Associate,Employed,42677.37,Philadelphia,629,17,Silver,11200,50,19.12,2,1,1,2573.35,59.85,43,15,0,3,0.234,1,74.67,18,5,0,0,4,3293,3,1,32.83,84.67,38.46,3.91,0.0391,0
CUST-0040426,69,Female,Single,High School,Employed,33852.84,New York,610,134,Platinum,14600,450,19.14,1,0,1,7283.8,48.56,150,35,0,3,0.47,0,0,14,8,6,3,2.3,8669,5,1,21.23,57.98,100,34.99,0.3499,0
CUST-0040427,57,Female,Married,Master,Self-Employed,350000,Other,696,20,Silver,75000,50,16.34,2,0,1,33945.63,226.3,150,100,1,0,0.419,0,0,11,8,2,1,3.1,42617,1,1,22.59,66.54,100,7.77,0.0777,0
CUST-0040428,65,Male,Married,Bachelor,Unemployed,293727.06,New York,657,13,Standard,33800,0,17.15,1,0,1,23316.74,155.44,150,61,2,0,0.745,0,0,15,3,0,0,4.5,20514,7,3,47.06,75.43,59.83,10.11,0.1011,0
CUST-0040429,54,Female,Widowed,High School,Employed,25440.26,Other,676,25,Standard,3100,0,15.29,1,0,0,502.21,125.55,4,2,0,1,0.178,0,0,11,8,1,0,3.3,587,1,0,17.67,34.18,22.92,15.26,0.1526,0
CUST-0040430,32,Female,Single,Master,Unemployed,30299.79,Other,758,50,Standard,6900,0,15.09,1,1,0,1250.51,39.08,32,20,5,0,0.177,0,0,13,3,0,0,3.8,1501,3,1,10.24,56.22,31.92,4.54,0.0454,0
CUST-0040431,50,Female,Married,Bachelor,Employed,85711.87,Philadelphia,673,8,Silver,23500,50,17.15,1,1,1,4088.35,77.14,53,22,4,0,0.231,1,105.32,8,5,0,0,2.3,4538,4,1,25.22,41.89,42.71,30.93,0.3093,1
CUST-0040432,30,Male,Married,Master,Employed,54870.2,New York,562,88,Standard,7800,0,20.24,1,0,0,1440.94,96.06,15,11,0,1,0.232,0,0,14,7,1,1,4,1416,5,2,20.47,78.48,36.82,7.57,0.0757,0
CUST-0040433,36,Male,Divorced,High School,Employed,73301.15,Dallas,735,23,Standard,9800,0,15.49,4,0,1,4065.51,106.99,38,21,8,0,0.465,0,0,14,7,1,1,4,5040,5,1,20.58,89.84,29.81,1.23,0.0123,0
CUST-0040434,48,Male,Married,Bachelor,Employed,94599.79,San Diego,653,51,Standard,11800,0,18.25,2,1,1,8578.34,120.82,71,50,3,3,0.664,1,89.81,13,6,0,0,3.8,11421,5,0,45.87,60.95,43.34,25.46,0.2546,1
CUST-0040435,46,Male,Single,Associate,Student,195497.89,Chicago,668,87,Gold,71900,150,18.29,1,0,0,21905.46,146.04,150,118,10,1,0.291,1,20.56,12,7,1,0,2.9,25486,2,2,31.41,71.91,100,10.05,0.1005,0
CUST-0040436,50,Male,Married,Doctorate,Retired,197490.41,Other,696,9,Silver,48800,50,16.35,1,0,1,14488.63,96.59,150,85,4,1,0.393,0,0,20,4,0,0,3.1,13643,2,2,22.46,74.78,69.16,14.02,0.1402,1
CUST-0040437,20,Other,Single,Bachelor,Employed,118836.66,Houston,620,14,Silver,30100,50,16.41,2,1,1,10984.28,73.23,150,75,10,2,0.364,0,0,10,9,2,1,4.3,10288,2,0,21.49,52.2,50.32,10.8,0.108,0
CUST-0040438,41,Male,Divorced,Bachelor,Employed,53886.28,Other,697,50,Standard,6100,0,16.29,1,0,1,1726.2,33.85,51,24,2,1,0.337,0,0,14,7,1,0,3.2,2253,5,1,19.72,67.09,26.89,4.07,0.0407,0
CUST-0040439,51,Male,Married,Bachelor,Self-Employed,148947.58,Other,761,23,Silver,36700,50,15.08,2,0,0,24907.08,166.05,150,110,36,0,0.649,0,0,15,4,0,0,3.4,31047,0,0,24.16,65.13,88.03,6.43,0.0643,0
CUST-0040440,53,Female,Single,Bachelor,Unemployed,17012.17,Other,659,41,Standard,1000,0,15.12,2,1,1,416.3,52.04,8,5,0,0,0.384,0,0,13,8,1,1,3.3,533,3,2,19.51,86.83,19.14,2.95,0.0295,0
CUST-0040441,54,Male,Single,Associate,Self-Employed,93034.95,Los Angeles,689,53,Standard,10100,0,18.27,3,0,1,2521.78,47.58,53,26,15,0,0.326,0,0,17,5,4,1,3.3,2404,1,1,22.7,87.92,28.35,6.08,0.0608,0
CUST-0040442,47,Male,Widowed,High School,Employed,28831.02,New York,663,11,Standard,3300,0,20.42,2,0,1,1153.66,42.73,27,12,3,1,0.425,0,0,7,5,5,1,3.5,1014,3,0,27.43,49.24,20.16,46.75,0.4675,0
CUST-0040443,39,Male,Married,High School,Employed,49086.42,New York,746,128,Standard,8500,0,11.75,1,1,1,1242.43,47.79,26,11,0,0,0.16,1,17.02,7,12,5,2,2.7,1066,2,1,22.5,48.73,51.45,46.6,0.466,0
CUST-0040444,50,Female,Married,Bachelor,Employed,99662.06,Other,752,31,Silver,26200,50,12.38,2,0,1,14597.7,97.32,150,74,9,2,0.554,0,0,13,4,0,0,2.8,16064,3,3,24.88,86.98,68.16,3.05,0.0305,0
CUST-0040445,40,Male,Divorced,High School,Employed,45831.2,San Diego,707,7,Silver,13600,50,19.13,1,1,1,4129.83,37.21,111,57,1,0,0.283,1,19.84,8,7,5,3,1.2,5602,6,3,39.96,63.42,38.15,69.3,0.693,1
CUST-0040446,55,Female,Married,Associate,Retired,57516.83,San Antonio,742,10,Standard,5600,0,12.77,2,0,1,1603.65,94.33,17,9,0,2,0.307,0,0,20,7,5,4,1.1,1308,4,1,7.82,82.27,21.69,17.74,0.1774,0
CUST-0040447,49,Female,Single,Bachelor,Employed,118042.9,Other,673,52,Silver,29400,50,17.56,1,1,1,7498.84,49.99,150,113,16,0,0.266,0,0,11,5,3,1,3.4,8516,4,2,12.95,63.89,58.41,3.41,0.0341,0
CUST-0040448,43,Male,Married,Doctorate,Employed,58579.7,Other,758,11,Standard,3400,0,15.26,1,0,0,1949.56,44.31,44,12,0,0,0.576,0,0,9,5,0,0,4.7,2913,2,2,31.9,61.11,23.09,6.37,0.0637,0
CUST-0040449,34,Male,Married,High School,Employed,35947.76,San Antonio,681,25,Standard,4500,0,17.15,1,1,1,2330.06,37.58,62,16,0,1,0.622,0,0,11,9,0,0,3.3,2501,8,3,33.14,79.89,24.25,11.36,0.1136,0
CUST-0040450,58,Male,Widowed,Doctorate,Employed,113934.68,New York,692,17,Standard,7700,0,17.98,1,0,1,780.13,55.72,14,10,2,3,0.127,0,0,16,9,0,0,4.2,1150,2,2,11.29,79.78,20.91,1.39,0.0139,0
CUST-0040451,51,Male,Single,Associate,Student,95674.59,San Antonio,705,50,Standard,11500,0,20.36,2,0,1,5746.75,65.3,88,63,2,1,0.544,0,0,14,4,0,0,3.7,6425,6,2,35.31,78.67,41.36,4.97,0.0497,0
CUST-0040452,71,Male,Divorced,High School,Employed,71964.77,Other,708,45,Standard,8500,0,17.16,1,1,0,3166.47,93.13,34,19,0,0,0.397,0,0,10,10,1,0,3.6,3530,4,1,10.71,62.58,30.53,7.47,0.0747,0
CUST-0040453,50,Male,Married,High School,Employed,17771.81,Other,649,60,Silver,5300,50,17.74,1,0,0,1054.7,75.34,14,5,0,0,0.264,0,0,11,6,1,0,4.1,1559,8,3,19.26,72.39,44.49,4.56,0.0456,0
CUST-0040454,51,Male,Divorced,Bachelor,Retired,77446.14,Other,676,24,Silver,19100,50,19.35,1,0,1,12637.24,84.25,150,117,13,0,0.661,0,0,13,6,0,0,4.7,12717,1,1,38.15,56.93,57.69,8.5,0.085,0
CUST-0040455,24,Male,Divorced,Bachelor,Unemployed,80524.04,Other,655,6,Standard,10700,0,17.9,1,1,1,5537.62,70.1,79,30,0,0,0.543,0,0,12,5,3,2,2.6,6077,2,0,29.89,46.83,29.18,76.69,0.7669,1
CUST-0040456,48,Male,Divorced,Doctorate,Employed,95106.03,New York,802,1,Silver,19700,50,12.53,1,1,1,5819.14,57.62,101,74,0,0,0.407,2,127.93,15,8,2,0,2.9,7467,4,1,50.31,64.05,35.54,74.22,0.7422,1
CUST-0040457,39,Female,Single,Master,Employed,46504.91,Chicago,705,8,Standard,4100,0,16.25,2,0,0,1545.48,37.69,41,27,0,0,0.424,0,0,14,4,0,0,4.2,1971,6,1,28.07,70.67,23.51,5.17,0.0517,0
CUST-0040458,54,Female,Married,Bachelor,Retired,68864.89,Other,715,27,Silver,18900,50,16.88,2,0,0,6522.87,66.56,98,50,13,2,0.459,0,0,9,3,0,0,3.4,6056,4,1,30,50.94,57.31,23.36,0.2336,0
CUST-0040459,48,Male,Married,Bachelor,Retired,136860.53,Other,652,4,Silver,32100,50,15.79,3,1,1,16395.67,109.3,150,118,9,3,0.476,1,30.64,14,2,1,0,4.2,22812,4,3,43.93,92.53,58.85,6.01,0.0601,0
CUST-0040460,56,Female,Single,Bachelor,Employed,27815.69,Phoenix,647,2,Gold,8400,150,15.18,1,0,1,4775.38,50.8,94,67,5,1,0.586,2,93.73,8,6,0,0,3.6,5408,1,0,65.16,32.89,54.05,71.77,0.7177,1
CUST-0040461,71,Male,Married,High School,Employed,33333.7,Philadelphia,642,6,Standard,6100,0,18.21,3,0,1,1915.22,91.2,21,9,1,2,0.433,0,0,11,5,0,0,4.7,2197,2,1,24.59,70.11,15.78,3.68,0.0368,0
CUST-0040462,33,Male,Married,Bachelor,Employed,55346.12,Dallas,590,25,Gold,20100,150,18.37,1,0,0,10867.42,72.45,150,107,2,1,0.639,0,0,8,3,0,0,3.9,13330,2,0,26.98,32.72,75.6,21.7,0.217,0
CUST-0040463,56,Male,Single,High School,Student,149232.34,Dallas,676,48,Silver,39900,50,20.23,1,0,1,11737.25,103.87,113,61,1,0,0.418,1,34.01,6,5,0,0,3.8,9757,3,2,39.5,50.41,67.1,38.77,0.3877,1
CUST-0040464,52,Female,Single,Bachelor,Self-Employed,129918.75,Other,615,38,Silver,28800,50,18.96,1,1,1,13995.49,93.3,150,75,0,3,0.505,1,15,15,7,2,0,3.5,11910,3,1,51.19,64.41,71.07,40.79,0.4079,0
CUST-0040465,69,Male,Widowed,High School,Employed,37912.58,Other,719,34,Gold,13700,150,13.24,4,0,0,6550.27,46.79,140,52,0,1,0.475,0,0,23,4,2,2,2.2,6704,2,1,23.25,100,63.47,4.88,0.0488,0
CUST-0040466,53,Female,Married,Bachelor,Employed,98239.56,Los Angeles,716,18,Gold,34900,150,14.86,1,0,1,7535.7,76.89,98,62,8,1,0.241,1,30.47,10,5,0,0,3.1,6507,4,0,33.82,48.41,61.44,25.6,0.256,0
CUST-0040467,51,Male,Married,Master,Employed,42665.52,Other,615,38,Silver,11400,50,19.47,1,0,0,3030.82,58.28,52,17,1,0,0.293,1,15,14,6,6,3,1.7,4302,4,1,40.47,67.95,45.74,71.79,0.7179,1
CUST-0040468,55,Female,Married,High School,Employed,33078.89,New York,753,69,Standard,3700,0,14.89,1,0,0,1021.66,78.59,13,5,3,0,0.26,0,0,13,8,1,1,1.9,1321,5,2,17.84,67.91,28.19,26.05,0.2605,0
CUST-0040469,55,Male,Married,Bachelor,Retired,63304.19,Other,614,38,Silver,11000,50,18.41,1,0,1,3250.02,92.86,35,14,8,1,0.346,1,58.03,17,2,6,3,1.5,2773,2,1,37.34,57.39,50.87,79.19,0.7919,1
